,EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
2169,15.496,22.193,19.587,17.68,15.25,18.027,0.48,11.382,-0.099,0.782,-0.499,1.251,1.404,-0.336,80.0,6266.0,1.0
2170,16.423,21.102,18.347,19.382,10.994,14.891,-4.951,7.332,-0.101,0.784,-0.499,1.282,1.434,-0.275,80.0,6267.0,1.0
2171,17.275,19.429,17.214,21.451,6.902,10.952,-10.391,3.221,-0.1,0.786,-0.501,1.282,1.434,-0.244,80.0,6268.0,1.0
2172,17.588,16.96,15.738,22.016,3.24,6.66,-15.363,-0.43,-0.101,0.788,-0.503,1.282,1.465,-0.244,80.0,6269.0,1.0
2173,17.087,13.838,13.77,20.736,0.188,2.635,-19.509,-3.107,-0.103,0.791,-0.501,1.251,1.343,-0.244,80.0,6270.0,1.0
2174,15.965,10.622,11.65,18.851,-2.032,-0.394,-22.403,-4.443,-0.103,0.792,-0.502,1.099,1.404,-0.305,80.0,6271.0,1.0
2175,14.932,8.016,9.917,17.552,-3.268,-2.041,-23.692,-4.759,-0.104,0.793,-0.499,0.977,1.343,-0.305,80.0,6272.0,1.0
2176,14.777,6.623,9.077,17.504,-3.283,-2.354,-23.033,-4.487,-0.103,0.792,-0.497,0.977,1.312,-0.336,80.0,6273.0,1.0
2177,15.677,6.689,9.405,18.974,-1.724,-1.526,-20.044,-3.357,-0.101,0.792,-0.497,0.824,1.282,-0.336,80.0,6274.0,1.0
2178,17.053,7.914,10.629,21.045,1.365,0.131,-14.769,-0.849,-0.103,0.792,-0.499,0.61,1.312,-0.275,80.0,6275.0,1.0
2179,18.233,9.565,11.958,21.814,5.226,2.112,-8.097,3.022,-0.102,0.792,-0.496,0.58,1.282,-0.305,80.0,6276.0,1.0
2180,18.944,10.842,12.589,20.304,8.761,3.888,-1.528,7.583,-0.1,0.791,-0.497,0.397,1.373,-0.244,80.0,6277.0,1.0
2181,19.076,11.176,12.18,17.388,11.062,5.051,3.406,11.628,-0.1,0.79,-0.5,0.366,1.404,-0.305,80.0,6278.0,1.0
2182,18.424,10.36,10.897,14.59,11.614,5.199,5.58,13.631,-0.1,0.789,-0.496,0.305,1.465,-0.183,80.0,6279.0,1.0
2183,16.997,8.631,9.178,12.769,10.343,3.984,4.593,12.578,-0.099,0.789,-0.494,0.275,1.434,-0.275,80.0,6280.0,1.0
2184,15.328,6.745,7.608,12.354,7.757,1.635,1.089,9.046,-0.099,0.787,-0.493,0.183,1.465,-0.214,80.0,6281.0,1.0
2185,14.049,5.622,6.731,13.871,4.77,-0.874,-3.432,5.028,-0.101,0.787,-0.495,0.122,1.495,-0.214,80.0,6282.0,1.0
2186,13.138,5.539,6.464,16.881,1.923,-2.563,-7.59,2.181,-0.102,0.785,-0.494,0.122,1.495,-0.214,80.0,6283.0,1.0
2187,12.088,5.897,5.973,19.136,-0.99,-3.213,-10.92,0.539,-0.102,0.784,-0.496,0.183,1.434,-0.214,80.0,6284.0,1.0
2188,10.774,5.952,4.566,18.415,-4.217,-3.274,-13.682,-0.86,-0.103,0.781,-0.496,0.122,1.373,-0.183,80.0,6285.0,1.0
2189,9.423,5.393,2.298,14.616,-7.49,-3.371,-16.287,-2.819,-0.104,0.782,-0.496,0.153,1.373,-0.275,80.0,6286.0,1.0
2190,7.864,4.176,-0.506,9.104,-10.405,-3.959,-18.98,-5.674,-0.102,0.782,-0.492,0.183,1.404,-0.214,80.0,6287.0,1.0
2191,5.812,2.393,-3.643,3.206,-12.751,-4.989,-21.561,-9.1,-0.104,0.78,-0.493,0.275,1.404,-0.275,80.0,6288.0,1.0
2192,3.788,0.468,-6.638,-1.704,-14.246,-5.809,-23.268,-11.774,-0.104,0.78,-0.494,0.275,1.495,-0.275,80.0,6289.0,1.0
2193,2.725,-1.106,-8.808,-4.354,-14.74,-5.845,-23.471,-12.319,-0.103,0.783,-0.495,0.366,1.404,-0.244,80.0,6290.0,1.0
2194,2.668,-2.418,-10.073,-5.112,-14.898,-5.44,-22.626,-11.135,-0.103,0.783,-0.493,0.336,1.373,-0.336,80.0,6291.0,1.0
2195,2.819,-4.018,-10.958,-5.651,-15.876,-5.607,-22.095,-10.273,-0.102,0.784,-0.49,0.336,1.404,-0.397,80.0,6292.0,1.0
2196,2.781,-6.006,-11.647,-6.446,-18.059,-7.007,-22.878,-11.293,-0.102,0.786,-0.492,0.366,1.404,-0.427,80.0,6293.0,1.0
2197,2.766,-7.732,-11.727,-6.544,-20.585,-9.463,-24.738,-14.051,-0.1,0.787,-0.493,0.427,1.373,-0.397,80.0,6294.0,1.0
2198,2.734,-8.538,-10.911,-5.637,-22.096,-12.296,-26.455,-17.28,-0.1,0.786,-0.494,0.336,1.312,-0.458,80.0,6295.0,1.0
2199,2.505,-8.245,-9.243,-4.261,-21.536,-14.619,-26.616,-19.473,-0.1,0.786,-0.491,0.305,1.343,-0.488,80.0,6296.0,1.0
2200,2.744,-6.718,-6.521,-2.15,-18.292,-15.275,-24.15,-19.277,-0.101,0.786,-0.492,0.305,1.282,-0.488,80.0,6297.0,1.0
2201,4.607,-3.703,-2.348,1.718,-12.33,-13.196,-18.766,-15.992,-0.101,0.785,-0.491,0.458,1.282,-0.58,80.0,6298.0,1.0
2202,8.121,0.491,2.943,7.083,-4.718,-8.329,-11.472,-10.491,-0.1,0.785,-0.496,0.397,1.282,-0.519,80.0,6299.0,1.0
2203,11.9,4.815,8.041,11.668,2.552,-1.889,-4.371,-5.119,-0.1,0.785,-0.499,0.305,1.312,-0.427,80.0,6300.0,1.0
2204,14.681,8.328,11.686,13.108,7.807,4.529,0.626,-1.98,-0.102,0.784,-0.494,0.336,1.343,-0.397,80.0,6301.0,1.0
2205,16.35,10.837,13.56,11.125,10.614,9.875,2.849,-1.534,-0.099,0.785,-0.491,0.305,1.251,-0.458,80.0,6302.0,1.0
2206,17.432,12.684,14.165,7.582,11.506,13.796,2.721,-2.822,-0.1,0.784,-0.494,0.244,1.312,-0.519,80.0,6303.0,1.0
2207,18.362,14.237,14.298,4.937,11.246,16.283,0.992,-4.428,-0.102,0.786,-0.491,0.366,1.343,-0.488,80.0,6304.0,1.0
2208,19.371,15.534,14.642,4.745,10.401,17.274,-1.762,-5.208,-0.101,0.787,-0.492,0.366,1.221,-0.427,80.0,6305.0,1.0
2209,20.547,16.303,15.466,6.983,9.272,16.627,-5.12,-4.732,-0.102,0.787,-0.492,0.366,1.221,-0.336,80.0,6306.0,1.0
2210,21.703,16.401,16.577,10.485,8.024,14.502,-8.587,-3.356,-0.102,0.788,-0.489,0.427,1.251,-0.275,80.0,6307.0,1.0
2211,22.373,16.062,17.585,14.054,6.76,11.584,-11.631,-1.971,-0.103,0.787,-0.491,0.549,1.282,-0.275,80.0,6308.0,1.0
2212,22.155,15.566,18.102,16.918,5.424,8.726,-14.002,-1.579,-0.103,0.786,-0.49,0.519,1.19,-0.366,80.0,6309.0,1.0
2213,20.99,14.879,17.725,18.541,3.81,6.401,-15.865,-2.649,-0.103,0.785,-0.49,0.458,1.19,-0.427,80.0,6310.0,1.0
2214,19.08,13.774,16.164,18.604,1.806,4.545,-17.587,-4.798,-0.104,0.786,-0.493,0.549,1.099,-0.366,80.0,6311.0,1.0
2215,16.875,12.274,13.668,16.919,-0.359,3.0,-19.298,-7.273,-0.104,0.785,-0.492,0.549,1.007,-0.336,80.0,6312.0,1.0
2216,15.287,10.999,11.25,13.586,-1.998,2.111,-20.506,-9.393,-0.104,0.783,-0.494,0.58,1.068,-0.275,80.0,6313.0,1.0
2217,15.368,10.895,10.183,9.84,-2.225,2.622,-20.327,-10.511,-0.103,0.785,-0.493,0.61,1.007,-0.275,80.0,6314.0,1.0
2218,17.249,12.281,10.958,7.922,-0.664,4.882,-18.255,-10.189,-0.103,0.786,-0.493,0.732,0.885,-0.336,80.0,6315.0,1.0
2219,19.597,14.166,12.689,8.983,1.994,8.306,-14.699,-8.736,-0.102,0.785,-0.493,0.793,0.824,-0.244,80.0,6316.0,1.0
2220,20.566,14.905,13.723,11.648,4.313,11.617,-10.83,-7.132,-0.102,0.785,-0.491,0.854,0.793,-0.275,80.0,6317.0,1.0
2221,19.452,13.658,13.086,13.613,5.237,13.618,-7.859,-6.076,-0.103,0.786,-0.493,0.885,0.824,-0.153,80.0,6318.0,1.0
2222,17.231,11.081,11.389,14.423,5.022,14.002,-6.133,-5.021,-0.103,0.787,-0.493,0.916,0.763,-0.153,80.0,6319.0,1.0
2223,15.475,8.692,10.259,15.963,5.012,13.549,-4.89,-2.383,-0.101,0.786,-0.496,0.977,0.732,-0.153,80.0,6320.0,1.0
2224,14.98,7.661,10.792,19.94,6.236,13.306,-3.282,2.496,-0.102,0.786,-0.495,1.007,0.763,-0.122,80.0,6321.0,1.0
2225,15.458,7.973,12.49,25.018,8.171,13.467,-1.577,7.73,-0.101,0.788,-0.492,1.068,0.793,-0.153,80.0,6322.0,1.0
2226,16.153,8.64,13.746,27.415,9.211,13.298,-0.894,10.322,-0.099,0.788,-0.491,1.16,0.854,-0.092,80.0,6323.0,1.0
2227,16.512,8.707,13.438,24.944,8.336,12.186,-1.838,9.127,-0.101,0.787,-0.492,1.068,0.916,-0.122,80.0,6324.0,1.0
2228,16.468,8.079,11.852,19.311,6.021,10.421,-3.815,5.772,-0.103,0.79,-0.491,1.007,0.854,-0.092,80.0,6325.0,1.0
2229,16.324,7.406,10.075,13.671,3.544,8.913,-5.615,2.865,-0.104,0.791,-0.492,0.946,0.885,0.0,80.0,6326.0,1.0
2230,16.459,7.378,8.968,9.494,1.927,8.463,-6.289,1.88,-0.104,0.792,-0.492,0.946,0.946,0.031,80.0,6327.0,1.0
2231,16.995,8.263,8.836,6.871,1.645,9.389,-5.5,2.822,-0.103,0.793,-0.493,0.885,0.885,-0.031,80.0,6328.0,1.0
2232,17.595,9.779,9.496,6.063,2.681,11.411,-3.566,5.001,-0.1,0.789,-0.494,0.824,0.824,0.092,80.0,6329.0,1.0
2233,17.714,11.162,10.408,7.474,4.449,13.704,-1.393,7.48,-0.099,0.786,-0.494,0.854,0.916,0.122,80.0,6330.0,1.0
2234,17.06,11.572,10.979,10.85,5.988,15.274,-0.02,9.391,-0.097,0.786,-0.492,0.854,0.977,0.061,80.0,6331.0,1.0
2235,15.604,10.515,10.713,14.765,6.44,15.431,-0.006,10.357,-0.097,0.784,-0.49,0.854,1.038,0.031,80.0,6332.0,1.0
2236,13.394,8.024,9.249,17.137,5.458,14.071,-1.272,10.58,-0.097,0.785,-0.494,0.977,1.16,0.031,80.0,6333.0,1.0
2237,10.85,4.743,6.689,16.896,3.347,11.747,-3.349,10.373,-0.098,0.783,-0.494,0.885,1.16,0.0,80.0,6334.0,1.0
2238,8.766,1.642,3.598,14.373,0.689,9.356,-5.751,9.501,-0.1,0.781,-0.49,1.068,1.16,0.031,80.0,6335.0,1.0
2239,7.485,-0.661,0.383,10.133,-2.16,7.566,-8.155,7.328,-0.1,0.781,-0.496,1.099,1.282,0.031,80.0,6336.0,1.0
2240,6.522,-2.116,-2.883,4.871,-4.909,6.66,-10.155,4.016,-0.1,0.781,-0.493,1.19,1.282,-0.061,80.0,6337.0,1.0
2241,5.307,-2.849,-6.03,-0.237,-6.961,6.811,-11.039,0.871,-0.102,0.785,-0.495,1.251,1.343,-0.092,80.0,6338.0,1.0
2242,3.838,-2.963,-8.667,-4.305,-7.71,8.139,-10.209,-0.888,-0.103,0.785,-0.495,1.312,1.282,-0.183,80.0,6339.0,1.0
2243,2.506,-2.564,-10.363,-7.121,-7.019,10.504,-7.75,-1.012,-0.104,0.786,-0.496,1.343,1.251,-0.214,80.0,6340.0,1.0
2244,1.692,-1.647,-10.728,-8.552,-5.212,13.468,-4.403,0.097,-0.103,0.784,-0.496,1.343,1.19,-0.244,80.0,6341.0,1.0
2245,1.652,-0.033,-9.536,-8.229,-2.785,16.451,-1.095,1.854,-0.104,0.783,-0.491,1.404,1.129,-0.153,80.0,6342.0,1.0
2246,2.574,2.422,-6.92,-5.672,-0.158,18.888,1.516,3.754,-0.104,0.785,-0.495,1.373,1.038,-0.305,80.0,6343.0,1.0
2247,4.399,5.434,-3.461,-0.905,2.41,20.34,3.181,5.671,-0.102,0.788,-0.497,1.434,1.038,-0.336,80.0,6344.0,1.0
2248,6.542,8.111,-0.103,4.789,4.719,20.588,3.953,7.825,-0.103,0.787,-0.494,1.373,1.099,-0.366,80.0,6345.0,1.0
2249,8.207,9.52,2.291,9.488,6.583,19.801,4.064,10.281,-0.102,0.787,-0.493,1.404,1.068,-0.275,80.0,6346.0,1.0
2250,9.086,9.481,3.435,12.057,7.921,18.511,3.842,12.585,-0.102,0.789,-0.497,1.312,1.038,-0.305,80.0,6347.0,1.0
2251,9.363,8.582,3.57,12.396,8.762,17.314,3.611,14.126,-0.101,0.787,-0.498,1.404,1.068,-0.244,80.0,6348.0,1.0
2252,9.155,7.566,3.076,10.789,9.135,16.606,3.643,14.758,-0.101,0.788,-0.496,1.251,1.19,-0.244,80.0,6349.0,1.0
2253,8.39,6.854,2.208,7.656,8.906,16.442,3.963,14.628,-0.101,0.789,-0.498,1.19,1.19,-0.183,80.0,6350.0,1.0
2254,7.154,6.327,1.031,3.604,7.621,16.345,4.062,13.411,-0.099,0.788,-0.497,1.221,1.16,-0.214,80.0,6351.0,1.0
2255,5.732,5.362,-0.494,-0.401,4.807,15.396,3.128,10.539,-0.101,0.787,-0.498,1.068,1.129,-0.153,80.0,6352.0,1.0
2256,4.202,3.224,-2.375,-2.981,0.582,12.827,0.844,6.242,-0.101,0.79,-0.493,1.099,1.16,-0.092,80.0,6353.0,1.0
2257,2.154,-0.368,-4.688,-3.514,-4.296,8.642,-2.243,1.569,-0.103,0.787,-0.494,0.916,1.19,0.0,80.0,6354.0,1.0
2258,-0.944,-5.025,-7.682,-3.28,-8.974,3.662,-5.21,-2.514,-0.103,0.787,-0.495,0.946,1.16,-0.092,80.0,6355.0,1.0
2259,-5.239,-10.062,-11.616,-4.512,-12.966,-1.075,-7.488,-5.65,-0.103,0.786,-0.498,0.977,1.129,-0.122,80.0,6356.0,1.0
2260,-10.573,-15.018,-16.484,-8.657,-16.216,-4.955,-9.118,-8.037,-0.102,0.784,-0.495,0.946,1.038,0.0,80.0,6357.0,1.0
2261,-16.595,-19.657,-21.736,-15.513,-18.761,-7.871,-10.387,-9.951,-0.104,0.785,-0.497,0.854,1.007,-0.122,80.0,6358.0,1.0
2262,-22.388,-23.599,-26.231,-23.1,-20.386,-9.96,-11.45,-11.325,-0.103,0.784,-0.497,1.007,1.068,-0.122,80.0,6359.0,1.0
2263,-26.499,-26.294,-28.78,-28.721,-20.861,-11.5,-12.448,-12.145,-0.104,0.784,-0.495,0.946,0.946,-0.153,80.0,6360.0,1.0
2264,-27.808,-27.354,-28.895,-30.759,-20.35,-12.807,-13.632,-12.957,-0.104,0.782,-0.496,1.007,0.946,-0.214,80.0,6361.0,1.0
2265,-26.189,-26.686,-26.861,-29.061,-19.197,-13.817,-14.969,-14.192,-0.104,0.783,-0.496,0.977,0.916,-0.153,80.0,6362.0,1.0
2266,-22.208,-24.315,-23.204,-23.729,-17.381,-13.894,-15.782,-15.116,-0.101,0.781,-0.494,1.007,0.946,-0.183,80.0,6363.0,1.0
2267,-16.81,-20.568,-18.578,-15.37,-14.717,-12.506,-15.284,-14.307,-0.102,0.782,-0.497,1.007,0.916,-0.183,80.0,6364.0,1.0
2268,-11.661,-16.69,-14.259,-7.05,-11.745,-10.143,-13.543,-11.486,-0.101,0.783,-0.495,1.038,0.854,-0.336,80.0,6365.0,1.0
2269,-8.884,-14.558,-11.885,-3.267,-9.71,-8.152,-11.531,-8.198,-0.1,0.784,-0.496,1.038,0.885,-0.397,80.0,6366.0,1.0
2270,-9.531,-15.231,-12.184,-6.024,-9.436,-7.633,-10.195,-6.371,-0.101,0.783,-0.493,1.068,0.824,-0.366,80.0,6367.0,1.0
2271,-12.646,-18.1,-14.404,-13.379,-10.757,-8.863,-9.95,-6.782,-0.1,0.783,-0.494,1.16,0.763,-0.397,80.0,6368.0,1.0
2272,-16.055,-21.487,-16.961,-21.14,-12.87,-11.497,-10.799,-8.747,-0.102,0.782,-0.493,1.19,0.641,-0.366,80.0,6369.0,1.0
2273,-17.918,-23.774,-18.412,-25.353,-14.774,-14.827,-12.308,-10.633,-0.103,0.783,-0.495,1.221,0.732,-0.397,80.0,6370.0,1.0
2274,-17.622,-24.19,-18.123,-24.648,-15.739,-17.973,-13.612,-10.996,-0.104,0.785,-0.494,1.221,0.641,-0.397,80.0,6371.0,1.0
2275,-15.572,-22.877,-16.306,-20.616,-15.633,-20.144,-13.832,-9.639,-0.1,0.787,-0.495,1.16,0.549,-0.366,80.0,6372.0,1.0
2276,-12.583,-20.46,-13.565,-15.597,-14.812,-20.907,-12.637,-7.619,-0.103,0.784,-0.494,1.129,0.61,-0.366,80.0,6373.0,1.0
2277,-9.532,-17.621,-10.469,-10.731,-13.737,-20.341,-10.458,-6.225,-0.102,0.783,-0.494,1.19,0.61,-0.427,80.0,6374.0,1.0
2278,-7.085,-14.885,-7.514,-6.582,-12.753,-18.932,-8.22,-6.042,-0.101,0.783,-0.494,1.221,0.61,-0.427,80.0,6375.0,1.0
2279,-5.542,-12.681,-5.358,-4.642,-12.174,-17.318,-6.812,-6.983,-0.102,0.782,-0.496,1.221,0.61,-0.336,80.0,6376.0,1.0
2280,-5.011,-11.513,-4.756,-6.627,-12.287,-16.061,-6.541,-8.571,-0.105,0.784,-0.493,1.221,0.427,-0.336,80.0,6377.0,1.0
2281,-5.63,-11.893,-6.104,-12.483,-13.141,-15.421,-6.877,-10.055,-0.105,0.783,-0.495,1.099,0.458,-0.153,80.0,6378.0,1.0
2282,-7.427,-14.035,-9.148,-20.133,-14.587,-15.279,-6.945,-10.953,-0.103,0.785,-0.493,1.099,0.488,-0.244,80.0,6379.0,1.0
2283,-9.85,-17.466,-13.021,-26.751,-16.438,-15.18,-6.315,-11.52,-0.103,0.784,-0.494,1.221,0.336,-0.214,80.0,6380.0,1.0
2284,-11.851,-21.052,-16.653,-30.329,-18.552,-14.535,-5.288,-12.447,-0.103,0.784,-0.497,1.221,0.336,-0.183,80.0,6381.0,1.0
2285,-12.779,-23.711,-19.471,-31.005,-20.879,-13.019,-4.556,-14.298,-0.104,0.782,-0.497,1.251,0.275,-0.214,80.0,6382.0,1.0
2286,-12.643,-24.943,-21.458,-30.605,-23.243,-10.786,-4.526,-17.062,-0.105,0.783,-0.497,1.221,0.305,-0.153,80.0,6383.0,1.0
2287,-11.389,-24.603,-22.421,-30.328,-24.986,-8.273,-4.876,-19.888,-0.104,0.784,-0.497,1.19,0.305,-0.092,80.0,6384.0,1.0
2288,-8.589,-22.647,-21.704,-29.333,-25.137,-5.952,-4.824,-21.383,-0.105,0.784,-0.494,1.19,0.183,-0.092,80.0,6385.0,1.0
2289,-4.156,-19.408,-18.95,-26.294,-23.248,-4.339,-3.909,-20.624,-0.105,0.782,-0.496,1.099,0.122,0.061,80.0,6386.0,1.0
2290,1.034,-15.91,-14.927,-21.979,-20.106,-4.1,-2.554,-18.154,-0.106,0.781,-0.497,1.129,0.092,0.061,80.0,6387.0,1.0
2291,5.788,-13.279,-11.067,-19.042,-17.203,-5.625,-1.658,-15.6,-0.104,0.781,-0.495,1.16,0.183,0.092,80.0,6388.0,1.0
2292,9.74,-11.783,-8.22,-19.075,-15.434,-8.464,-1.653,-14.182,-0.105,0.78,-0.497,1.221,0.214,0.153,80.0,6389.0,1.0
2293,13.247,-10.968,-6.308,-21.001,-14.701,-11.62,-2.273,-14.005,-0.104,0.78,-0.495,1.19,0.153,0.275,80.0,6390.0,1.0
2294,16.536,-10.375,-4.865,-22.249,-14.482,-14.282,-2.995,-14.443,-0.104,0.78,-0.494,1.129,0.183,0.275,80.0,6391.0,1.0
2295,19.74,-9.539,-3.271,-20.386,-14.11,-15.862,-3.22,-14.517,-0.104,0.781,-0.496,1.16,0.183,0.336,80.0,6392.0,1.0
2296,23.314,-7.962,-0.921,-14.244,-12.891,-15.894,-2.367,-13.264,-0.104,0.784,-0.494,1.19,0.153,0.427,80.0,6393.0,1.0
2297,27.459,-5.813,2.043,-5.175,-10.714,-14.448,-0.297,-10.45,-0.105,0.783,-0.495,1.19,0.092,0.397,80.0,6394.0,1.0
2298,31.264,-4.158,4.438,3.003,-8.414,-12.268,2.479,-6.92,-0.102,0.783,-0.499,1.251,0.122,0.488,80.0,6395.0,1.0
2299,33.224,-4.028,4.989,6.551,-7.195,-10.177,5.168,-4.204,-0.104,0.783,-0.496,1.19,0.183,0.427,80.0,6396.0,1.0
2300,32.768,-5.438,3.555,4.828,-7.609,-8.469,7.308,-3.643,-0.101,0.783,-0.495,1.282,0.244,0.549,80.0,6397.0,1.0
2301,30.692,-7.417,1.257,0.746,-9.083,-6.844,9.126,-5.385,-0.101,0.783,-0.496,1.312,0.183,0.458,80.0,6398.0,1.0
2302,27.852,-9.074,-0.771,-2.68,-10.698,-5.01,11.037,-8.413,-0.101,0.782,-0.495,1.221,0.244,0.58,80.0,6399.0,1.0
2303,24.282,-10.457,-2.476,-5.664,-12.295,-3.311,12.767,-11.705,-0.101,0.782,-0.497,1.251,0.275,0.549,80.0,6400.0,1.0
2304,20.119,-12.086,-4.388,-9.957,-14.313,-2.481,13.374,-14.899,-0.101,0.782,-0.499,1.251,0.275,0.58,80.0,6401.0,1.0
2305,16.247,-14.088,-6.647,-15.522,-16.851,-2.884,12.216,-17.997,-0.101,0.781,-0.498,1.282,0.458,0.458,80.0,6402.0,1.0
2306,13.413,-16.107,-8.943,-20.659,-19.327,-4.131,9.772,-20.891,-0.101,0.781,-0.496,1.312,0.61,0.366,80.0,6403.0,1.0
2307,11.659,-17.566,-10.77,-23.666,-20.762,-5.296,7.531,-23.154,-0.1,0.782,-0.499,1.282,0.641,0.366,80.0,6404.0,1.0
2308,10.863,-18.012,-11.564,-23.496,-20.333,-5.518,7.018,-24.271,-0.1,0.782,-0.499,1.343,0.702,0.305,80.0,6405.0,1.0
2309,10.891,-17.543,-11.163,-20.514,-18.065,-4.689,8.625,-24.256,-0.1,0.78,-0.497,1.373,0.763,0.214,80.0,6406.0,1.0
2310,10.953,-16.886,-10.236,-16.98,-15.112,-3.65,11.258,-23.884,-0.099,0.781,-0.498,1.404,0.824,0.092,80.0,6407.0,1.0
2311,9.811,-16.785,-9.754,-15.087,-12.912,-3.476,13.341,-23.866,-0.098,0.782,-0.499,1.556,0.885,0.061,80.0,6408.0,1.0
2312,7.131,-17.333,-9.951,-14.421,-12.023,-4.516,14.174,-24.003,-0.099,0.784,-0.497,1.434,1.007,0.031,80.0,6409.0,1.0
2313,3.964,-18.13,-10.342,-13.258,-12.144,-6.357,14.078,-23.723,-0.099,0.782,-0.495,1.434,1.007,-0.153,80.0,6410.0,1.0
2314,1.597,-18.992,-10.667,-11.799,-12.968,-8.505,13.632,-22.947,-0.101,0.782,-0.497,1.495,1.038,-0.183,80.0,6411.0,1.0
2315,0.539,-20.089,-11.165,-11.777,-14.411,-10.701,13.201,-21.771,-0.1,0.782,-0.501,1.526,1.007,-0.214,80.0,6412.0,1.0
2316,0.792,-21.416,-11.965,-13.799,-16.301,-12.728,12.897,-20.087,-0.1,0.782,-0.499,1.465,1.129,-0.275,80.0,6413.0,1.0
2317,2.488,-22.564,-12.641,-16.819,-18.307,-14.329,12.676,-18.061,-0.1,0.782,-0.496,1.465,1.16,-0.244,80.0,6414.0,1.0
2318,5.72,-23.104,-12.472,-19.387,-20.099,-15.294,12.437,-16.335,-0.101,0.782,-0.497,1.404,1.19,-0.366,80.0,6415.0,1.0
2319,9.862,-23.016,-11.104,-20.715,-21.52,-15.529,12.037,-15.529,-0.1,0.783,-0.498,1.495,1.221,-0.427,80.0,6416.0,1.0
2320,13.792,-22.522,-8.837,-20.591,-22.498,-14.93,11.454,-15.591,-0.103,0.782,-0.495,1.434,1.221,-0.519,80.0,6417.0,1.0
2321,16.834,-21.628,-6.321,-18.699,-22.746,-13.213,11.124,-15.608,-0.104,0.785,-0.495,1.434,1.19,-0.488,80.0,6418.0,1.0
2322,18.815,-20.181,-4.26,-15.074,-21.917,-10.096,11.716,-14.62,-0.105,0.787,-0.494,1.373,1.251,-0.519,80.0,6419.0,1.0
2323,19.487,-18.252,-3.156,-10.491,-19.997,-5.724,13.455,-12.532,-0.103,0.785,-0.492,1.312,1.251,-0.519,80.0,6420.0,1.0
2324,18.638,-16.287,-3.031,-5.851,-17.37,-0.867,15.838,-10.159,-0.101,0.786,-0.494,1.404,1.312,-0.488,80.0,6421.0,1.0
2325,16.54,-14.845,-3.639,-2.783,-14.716,3.28,17.885,-8.818,-0.104,0.786,-0.496,1.343,1.282,-0.488,80.0,6422.0,1.0
2326,13.874,-14.072,-4.702,-3.751,-12.686,5.75,18.74,-9.554,-0.105,0.785,-0.497,1.434,1.221,-0.488,80.0,6423.0,1.0
2327,11.24,-13.566,-5.773,-9.365,-11.434,6.398,18.201,-12.348,-0.106,0.785,-0.497,1.404,1.251,-0.549,80.0,6424.0,1.0
2328,8.802,-12.856,-6.4,-17.149,-10.735,5.736,16.603,-16.304,-0.103,0.787,-0.497,1.282,1.221,-0.427,80.0,6425.0,1.0
2329,6.386,-11.828,-6.544,-23.882,-10.482,4.394,14.393,-20.372,-0.104,0.786,-0.494,1.19,1.129,-0.488,80.0,6426.0,1.0
2330,3.595,-10.831,-6.634,-27.84,-10.748,2.862,12.043,-23.641,-0.105,0.785,-0.495,1.251,1.129,-0.427,80.0,6427.0,1.0
2331,-0.172,-10.565,-7.232,-28.906,-11.463,1.483,10.193,-25.198,-0.104,0.786,-0.498,1.19,1.099,-0.458,80.0,6428.0,1.0
2332,-5.272,-11.625,-8.596,-27.58,-12.273,0.444,9.559,-24.1,-0.107,0.786,-0.499,1.19,1.16,-0.427,80.0,6429.0,1.0
2333,-11.318,-14.056,-10.587,-24.426,-12.954,-0.275,10.392,-20.196,-0.107,0.787,-0.499,1.221,1.19,-0.366,80.0,6430.0,1.0
2334,-17.439,-17.41,-13.041,-20.533,-13.91,-0.866,12.068,-15.17,-0.105,0.788,-0.496,1.129,1.19,-0.336,80.0,6431.0,1.0
2335,-23.011,-21.135,-16.026,-17.577,-15.857,-1.453,13.497,-11.797,-0.105,0.786,-0.495,1.099,1.068,-0.275,80.0,6432.0,1.0
2336,-28.041,-24.948,-19.729,-17.045,-19.07,-2.017,13.829,-11.76,-0.104,0.785,-0.494,1.038,1.038,-0.244,80.0,6433.0,1.0
2337,-32.831,-28.838,-24.217,-20.07,-23.15,-2.577,12.752,-14.676,-0.106,0.785,-0.496,1.007,1.038,-0.183,80.0,6434.0,1.0
2338,-37.287,-32.498,-29.026,-27.023,-27.166,-3.108,10.715,-18.783,-0.106,0.785,-0.496,1.007,0.885,-0.153,80.0,6435.0,1.0
2339,-40.722,-35.062,-32.949,-36.068,-29.875,-3.3,9.037,-21.915,-0.104,0.785,-0.494,1.038,0.885,-0.153,80.0,6436.0,1.0
2340,-42.418,-35.678,-34.596,-43.307,-30.261,-2.761,9.145,-22.366,-0.105,0.783,-0.494,0.916,0.916,-0.153,80.0,6437.0,1.0
2341,-42.111,-34.158,-33.339,-45.423,-28.21,-1.502,11.363,-19.698,-0.105,0.784,-0.497,0.885,0.977,-0.122,80.0,6438.0,1.0
2342,-39.971,-31.018,-29.684,-41.884,-24.575,0.048,14.744,-14.915,-0.104,0.783,-0.501,0.946,0.946,-0.214,80.0,6439.0,1.0
